V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
461,2823.795861,1423.657025,802.2536431,566.7037419,462.96,1.25,1.16,1.14,1.15,1.1,1.1,1.09
462,32702.60117,8653.736469,2894.631669,1653.316118,1540.22,1264.39,1436.09,964.21,1028.92,1000.64,728.77,574.28
463,44942.72722,18067.03721,7649.272867,5196.753272,5241.33,3811.09,3489.25,3834.35,3703.97,3775.19,3779.43,3222.65
464,5651.901217,2051.415902,1157.265381,994.4244793,777.04,727.6,800.04,705.44,650.47,664.91,625.5,607.5
465,2698.20926,1017.709643,453.5740395,446.8720276,740.72,706,723.99,638.49,636.79,637.96,625.03,604.29
466,10032.36085,5334.098986,3936.478752,2499.047196,1464.71,1444.01,1269.57,845.43,922.51,813.49,671.47,654.91
467,8530.983823,4337.893405,2900.260773,2398.04929,1933.72,1797.17,1344.95,1056.35,933.4,789.71,800.25,661.7
468,20716.58876,8033.987592,4860.824291,2858.498067,1086.88,994.6,1307.9,979.57,810.54,784.98,652.03,509.42
469,32909.78344,14543.86691,6170.533474,4931.881089,7754.48,4573.03,3703.9,3757.03,3623.43,3416.42,2813.09,2287.73
470,9733.685927,3004.452654,1680.007948,1437.861119,838.18,655.76,1.28,1.28,1.18,1.15,1.12,1.1
471,21413.37179,7696.141469,4573.473313,3112.918776,2029.36,1786.22,1697.42,1111.11,1152.31,1136.31,902.58,1078.56
472,36781.70449,17282.93652,7617.355998,5162.459731,8584.29,4670.96,4066.28,3430.15,4318.54,3754.49,3723.51,2732.28
473,67373.68352,29465.66064,10155.36241,6175.449955,3944.36,2816.57,2250.92,1854.11,1419.04,1149.65,878.48,734.42
474,10888.30325,4345.717974,1764.379104,1417.568751,1086.91,1058.03,1004.22,1116,936.32,966.93,876.25,895.96
475,4496.781136,3243.623093,2020.044248,1696.222006,1063.62,958.88,1060.71,936.9,832.62,740.54,851.63,746.7
476,7811.907251,4122.01806,2098.542085,1771.435613,1052.24,954.93,843.54,688.56,661.07,639.2,691.51,648.63
477,23476.85878,11749.32138,7475.503344,5143.562273,8152.03,4487.77,3755.56,2586.01,3262.34,2786.86,2643.66,2134.32
478,9784.193719,5376.63221,4054.623842,2561.920777,2028.83,1806.69,1480.09,1130.61,1109.49,885.22,827.26,685.99
479,124082.5714,56019.65429,15557.22205,7153.592904,9.24,2.56,2.52,2.2,2.01,1.7,2,1.5
480,3619.196375,2252.693369,1315.095921,1057.520263,728.78,629.73,645.68,589.83,549.89,541.53,545.45,542.52
481,4300.733214,1419.58273,900.1572485,664.2614575,751.05,740.52,825.58,673.1,644.51,648.35,626.26,608.66
482,20263.96407,9791.329755,7405.814918,5154.704471,4788.87,3509.3,2963.52,2339.44,2673.16,2667.52,2211.21,1815.06
483,3141.226056,1834.272478,1126.328921,957.8309107,789.96,754.3,767.97,648.73,640.34,572.53,1.14,1.09
484,27371.08678,11386.65912,5520.803752,4266.319247,1992.64,1958.86,1766.68,1343.59,1468.14,1298.91,1136.19,1204.77
485,44942.72722,18074.71543,7652.168472,5199.700697,3843.84,2839.26,3256.97,3362.53,3195.05,3757.23,3224.18,2669.23
486,6408.847629,3770.252009,2348.63266,1882.190794,1331.04,1115.25,945.12,777.8,687.7,672.42,613,611.28
487,4600.068016,1733.989894,697.1707468,738.2115318,773.74,721.88,798.83,705.38,650.24,664.91,625.27,607.78
488,1963.028935,1012.018898,792.1804661,954.478935,1043.47,875.47,828.46,739.84,601.73,627.81,691.39,583.36
489,23080.1423,8053.650286,4581.658471,3111.154233,3004.2,2404.37,2600.38,1698.94,1571.18,1490.68,1244.28,1284.63
490,7731.097732,3830.428329,2427.493977,1918.863246,1824.24,1734.38,1534.71,1061.44,929.97,832.35,838.02,703.46
491,9572.884926,5880.851882,2752.31152,2076.758831,1765.32,1728.44,1720.11,1245.14,1062.72,1008.17,766.24,730.98
492,4628.014532,2375.143917,1400.0945,1113.784327,828.01,832.89,831.1,667.24,625.69,639.82,654.47,588.72
493,4279.692273,2448.261481,1618.528215,1498.13254,934.45,867.99,767.76,793.13,625.72,648.51,547.67,567.78
494,3212.452495,1010.086728,723.5644558,717.0790611,750.86,708.8,724.26,647.16,636.19,639.35,619.02,602.75
495,29922.32477,12781.34646,6133.468291,4933.234104,3106.48,2661.72,2611.16,2191.55,2249.73,2065.6,1608.76,1422.21
496,3598.9041,1734.677015,1271.723009,1050.390455,738.99,626.48,669.59,598.8,551.67,548.06,543.34,531.94
497,4984.336975,3571.232935,2251.739981,1764.802535,2786.41,2160.8,1679.97,1252.13,1064.03,1010.02,922.18,762.09
498,40253.77309,17960.14641,7548.072247,5137.674639,2442.78,2184.37,1961.11,2229.12,2147.56,2251.2,2343.05,2130.24
499,4625.867942,2365.433584,1394.792556,1096.716417,1006.26,920.17,857.83,787.65,665.42,688.13,750.43,642.36
500,68483.86518,17071.41875,8512.438968,3864.200064,1926.81,1385.47,1463.42,1074.97,1143.36,1071.03,890.81,751.58
501,17224.26178,9260.045965,7159.891523,5052.53016,7834.7,4219.28,3459.15,2515.23,3108.9,2776.81,2296.11,1698.66
502,3008.604337,1917.580955,1336.055084,1167.731715,1588.27,1624.2,1265.2,1052.09,986.81,904.79,692.69,620.26
503,2537.032924,1970.001414,1107.640599,1045.119507,750.82,709.14,731.51,639.46,637.14,637.14,636.1,601.13
504,2119.923586,853.5390134,543.3878551,415.7582056,1.49,1.25,1.25,1.18,1.16,1.11,1.14,1.1
505,3598.9041,1797.206368,1289.457424,1058.120053,733.54,642.96,665.24,593.25,564.48,550.09,555.25,537.1
506,26630.68508,10197.86912,4628.833588,3126.069849,3006.31,2461.62,2637.65,2067.02,1853.09,1534.56,1460.95,1459.83
507,29103.15702,11433.82821,4654.162074,3194.940174,5221.13,3413.85,3132.22,2993.19,2464.03,2241.85,2182.01,2001.53
508,24923.45211,9449.28024,4345.840564,2625.061743,2936.54,2354.89,2453.49,1721.58,1968,2092.93,1489.59,1295.25
509,2698.20926,1732.70449,1050.708124,930.3720388,755.64,747.06,790.45,630.63,632.52,1.1,1.12,1.09
510,4042.365239,2290.84041,1526.116585,1297.216249,775.36,658.61,658.74,587.66,556.92,555.99,546.09,548.4
511,4183.072561,2359.314071,1401.837875,1111.121402,792.6,686.53,750.5,624.52,591.29,621.35,602.17,536.95
512,3830.955138,2306.532092,1355.866762,1062.492,800.65,740.13,790.68,622.32,567.58,544.4,570.05,543.76
513,25370.20255,10093.04466,5497.48002,4257.644076,3721.66,3193.79,2791.7,1853.6,2152.41,2211,1569.25,1571.39
514,11611.00396,7049.493422,5178.989587,4169.127983,2552.97,2140.72,1875.88,1525.09,1214.13,963.01,922.44,924.8
515,9446.853791,4176.868236,3783.448044,2489.101187,1383.7,1179.68,1063.42,856.45,878.04,834.77,642.26,677.58
516,17391.77526,7491.193901,2578.18575,1944.215535,3043.93,2604.09,2180.74,2056.89,1653.97,1641.69,1849.62,1401.41
517,8247.471393,2922.10628,2461.066539,1504.368361,804.56,707.5,1.31,1.25,1.17,1.14,1.11,1.09
518,12607.64108,6020.981316,2126.681396,1777.423363,1672.63,1381.69,1263.62,1284.39,1089.06,982.36,1184.11,970.32
519,3868.791148,2330.135032,1361.095051,1063.239709,747.08,686.74,730.71,612.77,556.27,552.23,558.67,540.21
